names,01 IT-ET Glut,02 NP-CT-L6b Glut,03 OB-CR Glut,04 DG-IMN Glut,05 OB-IMN GABA,06 CTX-CGE GABA,07 CTX-MGE GABA,08 CNU-MGE GABA,09 CNU-LGE GABA,10 LSX GABA,11 CNU-HYa GABA,12 HY GABA,13 CNU-HYa Glut,14 HY Glut,15 HY Gnrh1 Glut,16 HY MM Glut,17 MH-LH Glut,18 TH Glut,19 MB Glut,20 MB GABA,21 MB Dopa,22 MB-HB Sero,23 P Glut,24 MY Glut,25 Pineal Glut,26 P GABA,27 MY GABA,28 CB GABA,29 CB Glut,30 Astro-Epen,31 OPC-Oligo,32 OEC,33 Vascular,34 Immune
Tmem255a,-1.0647515,-2.6617384,1.0838133,-1.2521657,0.8745974,-1.2104897,-0.30593333,1.110307,-0.037041496,2.4105356,2.1944594,2.888547,2.0001178,2.9130945,4.51418,2.8818073,0.891953,-0.4819683,1.9322248,1.2650212,3.4785366,2.5057235,1.7541682,1.9962658,-2.8456175,1.1958532,1.9042075,-3.9526734,-4.713612,-2.091049,-0.5597186,-3.2308335,-3.8813217,-3.7307978
Tox,0.090497896,1.0849774,-3.5617766,-4.0455756,-1.3048613,-1.4471892,-0.33149886,1.111252,-1.1595671,0.6904628,-0.14675169,0.5640411,-0.6898449,0.78235054,-0.79312056,2.0573153,-1.4789969,1.8352593,0.0739282,0.07632137,-0.1652438,2.4156187,-0.16670172,0.22026223,-3.5160635,-0.41274783,-0.36894175,-8.806437,-7.4307327,1.9828287,-0.7884354,0.5606613,-4.8541284,-4.196491
Trbc2,0.8851534,4.438229,-5.2664456,-8.878599,-7.858189,-2.935976,-1.5828376,-3.2623534,-7.1208634,-3.550439,-3.3302815,-2.089221,-2.6039376,-1.5151349,-27.174446,-6.971605,-2.8097987,-0.9246659,-2.1364036,-1.3386153,-4.4119296,-3.4414384,-3.1500046,-3.1559002,-2.7128885,-2.745526,-3.7326055,-10.056345,-10.594761,-5.146395,-5.829643,-5.2739644,-4.794596,-3.222647
Trem2,-3.440194,-4.5788846,-4.0737886,-5.2178802,-4.9785266,-5.613464,-5.066835,-5.6394725,-5.210236,-4.3396544,-5.723092,-7.08364,-5.4961243,-7.05065,-25.628973,-8.330565,-7.2754226,-7.106132,-7.293485,-7.5664024,-4.6366377,-5.9531846,-5.8563843,-6.935878,-25.629087,-6.782397,-7.439429,-8.177135,-5.982357,-2.3060002,-3.5420237,-4.1216264,-2.4288213,10.604492
Trp73,-1.0382476,-1.2806139,8.618694,-0.8004101,-3.0343866,-3.1439128,-3.4463327,-2.6224694,-2.8083231,-2.0577004,-2.6505911,-2.0647826,2.570539,-1.9269395,-2.0398715,-3.2250993,-1.897296,2.167051,-2.8888972,-3.090367,-5.2125597,-1.7718548,-1.9939737,-2.043814,-0.74939096,-3.21759,-2.1638472,0.08646277,3.2982209,0.48849005,-3.046603,-2.1287894,-3.1613555,-2.7351568
Trpc4,0.6849039,-1.0786021,-0.2783363,1.6681033,1.3781662,1.2838502,1.4518553,1.1827755,-1.0360788,4.4838047,1.7844306,0.62575775,0.9086516,0.21986604,1.8517163,-1.0474732,0.7107989,-2.4450295,-0.49443313,-0.06697612,0.35853755,-0.20845993,0.14878137,-0.20187716,-3.8669868,0.32745746,-0.5812918,-3.961858,-5.267766,-4.400469,-4.8483453,-3.8480601,0.24779771,-3.927548
Unc13c,-2.2713327,-2.5093527,-1.1350745,-3.8192625,-2.7237933,-5.2083416,0.07908777,-1.3452239,2.1733818,-3.1074567,0.2852055,0.18571414,1.9762039,0.65817684,0.2788424,3.690704,-0.9740196,0.30555993,1.7234839,1.9222606,-0.102056265,-0.059934326,2.0286052,2.091015,-4.5300007,1.3155507,0.6367288,2.2067854,3.983391,0.31445375,-0.24740615,-1.3448697,0.19681768,-3.4701183
Vat1l,-0.9707227,-3.7236035,-2.4106743,-4.8773346,-2.5482118,-0.51181716,-0.26303023,1.5437152,1.7740707,2.1212773,2.5713625,2.6637478,2.0070596,2.8745158,0.8704697,2.2839446,2.6560144,-0.5982898,2.1099548,1.6467819,2.2404995,2.5564656,2.54719,2.526048,-2.479877,1.9021875,1.7679889,-2.072436,1.9006423,-3.7073326,-1.3385253,1.6147772,-4.311555,-4.108156
Vip,-0.89624536,-0.77823454,-1.3900752,-2.3063748,-1.2947712,6.9438515,-0.7084229,-2.2258022,-4.48057,-5.618246,-3.0794456,-2.1266983,-2.071649,-4.2265434,-26.29214,-5.7286158,-9.657674,-9.001801,-1.5400249,-3.0599823,3.1202366,-3.0828,-2.6027043,-1.9448653,-2.328273,-0.3841533,-3.4781787,-8.806806,-9.467242,-2.4332647,-3.3309965,-3.252777,-2.1602488,-1.2050599
Vwc2l,-0.21045938,1.1826942,-2.5764203,-5.9680295,-2.9322326,0.78836673,-1.9148084,2.3337753,0.38892704,-2.7409742,1.4099495,1.3693631,1.5374362,1.9522046,-1.2393957,-0.7494114,-1.4931574,1.8673116,1.7263783,1.1525538,2.704532,2.3844225,2.1372619,2.17283,-4.35391,1.5609645,0.70093125,-5.53614,-1.9771117,-3.4109454,-3.5736456,-4.1070466,-3.4087741,-3.2964642
Wfs1,0.9313553,-1.6868877,-0.6850158,-1.6275276,-1.9281118,-3.0548527,-2.025602,-1.0888454,2.3872578,0.9464895,1.6312245,0.7483419,0.7395397,0.4392788,0.93847245,-0.7138628,-1.394204,-0.39771006,-0.72693574,-1.4656842,-1.1305206,-0.18012415,-0.85645795,-0.9104063,0.027302604,-1.5900888,-1.3602304,-0.066025674,-2.669806,1.0668627,-1.6031492,-1.2661582,-1.3106929,-1.9228451
Zfp366,-5.8544335,-4.976737,-1.2953053,-5.0308466,-5.3415446,-5.645259,-5.651184,-5.711572,-5.146938,-4.5298457,-5.364488,-4.8920035,-4.0947843,-2.9154162,-4.7501,-2.455238,-5.515358,-6.204303,-4.925523,-4.813996,-4.7467365,-4.604423,-4.288619,-3.5961783,-4.4381595,-3.599612,-4.7501774,-6.364199,-5.0654025,-3.1899145,-2.7072327,-2.116216,9.57109,-2.8341892
Zfp536,-3.3324187,-5.454635,0.28605303,0.16318293,-2.6745756,2.8525186,1.1354833,0.737396,-3.1838522,-0.93300444,-2.1778276,-0.7588216,-1.5614319,-0.32721373,-5.586281,-1.2168463,0.18807548,-3.1683962,-0.8484079,-0.22958711,-1.9045156,0.9239771,1.127018,-0.21537969,2.3603685,2.0065217,1.1686362,1.792162,1.7297267,-3.5069873,4.6550727,0.89886487,-3.2264643,-3.8057775
Zfpm2,-1.4458934,2.3698323,-1.9064124,2.762009,-2.4846709,-2.30949,-1.6423107,-2.0404968,-3.3675306,-0.9380692,-0.69611776,-0.035878085,-1.4211891,-1.1005827,-3.3918736,-0.025379682,-5.7783937,-2.5222592,-0.7651188,2.0881662,-3.2152796,-2.7973342,-0.2881308,-0.46713266,-4.0843673,1.1619945,-0.50965375,3.3282404,2.8622656,1.7881229,-0.46932778,-1.5055789,-3.9643133,-4.5121093
